2020-10-26,610889
2020-10-27,611244
2020-10-28,611664
2020-10-29,612038
2020-10-30,612449
2020-11-01,613005
2020-11-02,613494
2020-11-03,613613
2020-11-04,613998
2020-11-05,614394
2020-11-06,614943
2020-11-07,615221
2020-11-08,615546
2020-11-09,615673
2020-11-10,616106
2020-11-11,616596
2020-11-12,617046
2020-11-13,617513
2020-11-14,618077
2020-11-15,618336
2020-11-16,618732
2020-11-17,619184
2020-11-18,619621
2020-11-19,620061
2020-11-20,620491
2020-11-21,620858
2020-11-23,621630
2020-11-24,622222
2020-11-25,622516
2020-11-26,622918
2020-11-27,623290
2020-11-28,623743
2020-11-29,623923
2020-11-30,624291
2020-12-01,624589
2020-12-02,624998
2020-12-03,625483
2020-12-04,625895
2020-12-05,626286
2020-12-06,626553
2020-12-07,626683
2020-12-08,627044
2020-12-09,627485
2020-12-10,627810
2020-12-11,628182
2020-12-12,628659
2020-12-13,628972
2020-12-14,629222
2020-12-15,629588
2020-12-16,629942
2020-12-17,630290
2020-12-18,631111
2020-12-19,631533
2020-12-20,631898
2020-12-21,632238
2020-12-22,632570
2020-12-23,633236
2020-12-24,633440
2020-12-25,633817
2020-12-26,634132
2020-12-27,634356
2020-12-28,634585
2020-12-29,634958
2020-12-30,635566
2020-12-31,635965
2021-01-01,635999
2021-01-02,636183
2021-01-03,636531
2021-01-04,636694
2021-01-05,637054
2021-01-06,637606
2021-01-07,637770
